ProdTaken,lightgbm_prediction,fold
0,0.11638215506713422,2.0
1,0.6356137868076138,3.0
0,0.16261116061949366,6.0
0,0.14732521954547848,3.0
0,0.01852831259737818,7.0
0,0.022198127054941584,5.0
0,0.1851920170050016,3.0
0,0.08167139915866393,2.0
0,0.021720211592913798,5.0
0,0.06776675275837427,6.0
1,0.11285886306429752,2.0
0,0.14127787061204372,4.0
0,0.04534253758612498,3.0
1,0.6465979153221608,1.0
0,0.19802785929548838,5.0
0,0.06703863834095124,4.0
0,0.17040118236964116,5.0
0,0.1298599090474469,7.0
1,0.2212581124264782,5.0
0,0.10426115225556093,6.0
0,0.13253332713667626,6.0
1,0.4048159557786113,3.0
1,0.41378904429068014,5.0
1,0.11265164552357443,7.0
0,0.08953572435129288,1.0
0,0.02431516222794307,5.0
0,0.02478317913794514,5.0
0,0.0778204055850292,3.0
0,0.10053727204506659,4.0
0,0.026835596920187426,3.0
0,0.21288198578363618,2.0
1,0.524480672005683,6.0
1,0.046241485471193465,7.0
0,0.049471616487663135,4.0
0,0.0405348788629296,5.0
0,0.027466163498749217,3.0
1,0.18858544082050321,6.0
1,0.16097203023666232,4.0
0,0.10970189661271965,3.0
0,0.06754104081852327,5.0
0,0.020878691180814864,7.0
0,0.18671095122638626,3.0
1,0.10141874886113408,2.0
0,0.17647861594070133,1.0
0,0.08720566918296004,2.0
1,0.452200478501966,6.0
0,0.05600816820796488,4.0
0,0.040050288299789384,1.0
1,0.792171610245101,7.0
0,0.10141874886113408,2.0
0,0.12553582323615134,3.0
0,0.35179863352078045,2.0
0,0.08931813632115894,2.0
0,0.045514292439433196,3.0
0,0.035760229302112825,7.0
0,0.048285497617078045,4.0
0,0.07195534021071825,4.0
1,0.10640389791897184,3.0
0,0.05178880757175412,1.0
0,0.04708632631927933,4.0
0,0.12793974487097656,4.0
0,0.12295292709710497,2.0
0,0.2928835782385655,3.0
0,0.14075477986226195,3.0
0,0.26807809367267516,3.0
0,0.048210382554005345,4.0
0,0.7514371496184729,5.0
1,0.41155111997474353,3.0
0,0.022545449319752654,5.0
0,0.21776491285679686,6.0
0,0.018742066087864547,6.0
0,0.102804626832687,2.0
0,0.01784949461514834,6.0
0,0.10141874886113408,2.0
0,0.07201389905171887,1.0
0,0.07935062383042933,3.0
0,0.16886507184669422,4.0
0,0.06353864832412966,4.0
0,0.22244277156258144,6.0
0,0.034762461516138765,1.0
0,0.3989699504824472,5.0
0,0.6624991895328344,1.0
0,0.05288704805538544,7.0
0,0.21269959945505268,4.0
0,0.01938541506935482,7.0
0,0.03137617965054151,1.0
0,0.06716022122096063,6.0
0,0.23098679154266322,1.0
0,0.18927943721147658,1.0
0,0.17254846976394606,7.0
0,0.17289007255479602,3.0
0,0.27531774216934873,3.0
0,0.031350181263884065,1.0
0,0.33651655667631464,3.0
0,0.06394707933625822,2.0
0,0.2872112280577875,3.0
0,0.0310639005537654,3.0
1,0.23477526289759296,1.0
0,0.016198796404794224,6.0
0,0.019366371853877216,7.0
0,0.0690262921566308,1.0
0,0.016178776889492527,6.0
0,0.060912017191782304,4.0
0,0.09151846090909087,5.0
0,0.07952303540920304,2.0
0,0.0435665095811638,5.0
1,0.14496091384905582,4.0
0,0.10649434446755428,3.0
1,0.33582965623590805,1.0
1,0.05090947965085037,6.0
0,0.3611214048495232,1.0
1,0.1520466156805267,4.0
0,0.06146497364231413,3.0
0,0.06966787159136507,2.0
0,0.08307110914055518,2.0
0,0.022435972273713658,5.0
0,0.05147295548855126,3.0
0,0.3900404211204007,6.0
0,0.08975839997642604,1.0
0,0.06306890877906698,2.0
0,0.05677976061909869,6.0
0,0.06162668709348205,1.0
1,0.6792882872604786,7.0
0,0.11920858632557134,2.0
0,0.0032605382790591247,7.0
0,0.09928005958874223,4.0
0,0.1859782794362665,2.0
0,0.01300594221159418,6.0
0,0.15824570213759648,3.0
0,0.10993221317909815,6.0
0,0.10044275949561333,4.0
0,0.05758170065769776,4.0
0,0.06306890877906698,2.0
0,0.17933892947186705,2.0
0,0.12585805418726767,6.0
0,0.05336219975346683,5.0
0,0.051787703187684796,3.0
0,0.07823939058838915,1.0
1,0.35569336915858213,2.0
1,0.53315563820126,1.0
1,0.49964442844353046,1.0
0,0.11390771168302226,6.0
0,0.06609984590954372,5.0
0,0.0762781105413727,3.0
0,0.11680151790255193,3.0
0,0.4175505586454822,5.0
0,0.0013410069210405152,7.0
0,0.060912017191782304,4.0
0,0.11844601584033791,2.0
0,0.06306890877906698,2.0
0,0.004738228260582848,7.0
1,0.113414075648137,4.0
0,0.047491542778114675,5.0
0,0.17063627929666225,2.0
0,0.19938109622076522,3.0
0,0.08297790621784254,6.0
0,0.18711197326246143,4.0
0,0.26330790243614877,6.0
0,0.13620739330415194,3.0
0,0.07363056607901587,5.0
0,0.03174252250563949,1.0
0,0.03403287999711643,6.0
0,0.06230006955564728,2.0
1,0.5606557518027827,6.0
0,0.13089352615389593,1.0
0,0.0017729519989991434,7.0
0,0.17658234349998528,3.0
0,0.05795831605021388,4.0
0,0.031808290971980936,6.0
0,0.18855026184849955,2.0
0,0.06730309155891939,6.0
0,0.12043798450841338,4.0
0,0.06344081630160772,6.0
0,0.1319725670208261,4.0
0,0.49003300705314795,3.0
0,0.16804441979149173,6.0
0,0.10961215298898647,4.0
0,0.6717861237751261,5.0
0,0.1089614928774374,1.0
0,0.1645031437140219,2.0
1,0.10940081540744843,3.0
1,0.04003551319644099,7.0
1,0.17117379833467847,5.0
1,0.06878177398510477,3.0
0,0.3650624866067888,5.0
0,0.057338321000442984,7.0
1,0.0807226800552713,3.0
1,0.051348398816284384,7.0
0,0.007601926886931211,7.0
0,0.2774672425797026,6.0
0,0.04764105656355483,3.0
0,0.05713364994223238,4.0
0,0.06306890877906698,2.0
1,0.24432916495480062,1.0
0,0.09744551236198423,1.0
0,0.11795702078446092,5.0
0,0.018465264634641237,7.0
1,0.5314328058516409,4.0
0,0.0058201710624975625,7.0
0,0.06710464272369411,7.0
0,0.04132087634015615,3.0
0,0.2476074680370066,3.0
0,0.04258580132201795,6.0
0,0.08109323417627912,2.0
0,0.045052051477811474,5.0
1,0.057492269842511164,5.0
0,0.3554578187188329,3.0
0,0.15011630205775056,1.0
0,0.16622598965282256,3.0
0,0.058224463961688074,6.0
1,0.135294631171246,4.0
0,0.11510166530480997,6.0
1,0.3452209158117437,2.0
0,0.349327504938495,2.0
0,0.06256496850319543,5.0
0,0.06382879682113342,2.0
0,0.19998063171095792,6.0
0,0.04048377766585175,3.0
0,0.3903577190764411,5.0
0,0.023541413494334293,5.0
0,0.02886032770630232,3.0
0,0.09768248175678187,4.0
0,0.53940153347168,4.0
0,0.16174012150413283,1.0
0,0.06394707933625822,2.0
0,0.4384347295957612,1.0
1,0.23132207213071002,6.0
1,0.7028758840827843,6.0
1,0.14411409150401092,3.0
0,0.04579316047234814,5.0
1,0.7540388217593365,7.0
0,0.13043814142243662,7.0
0,0.20243062394284494,5.0
0,0.4174567489207933,3.0
0,0.023282606865115272,7.0
0,0.18269072632387265,1.0
0,0.06991852842452907,3.0
0,0.07338976906089457,1.0
0,0.09850967261972726,4.0
0,0.15789229853288964,2.0
0,0.01880402195789886,7.0
0,0.10996549217514134,4.0
0,0.10130520475352847,4.0
0,0.08207513131801614,2.0
0,0.053005722269190564,5.0
0,0.03394302321430488,1.0
1,0.21020974150429106,4.0
0,0.04723481116682923,3.0
1,0.4710239474008896,4.0
0,0.052756081759742876,6.0
0,0.010316935391633874,6.0
0,0.20855302553929625,3.0
0,0.02503863937825209,5.0
0,0.02754638687244559,3.0
1,0.02865253404397008,3.0
0,0.04749217437793146,3.0
0,0.13896929594522564,2.0
0,0.0031387423571456723,7.0
0,0.03286285254515498,1.0
0,0.028163468020209532,6.0
0,0.07525228418058094,4.0
0,0.06394707933625822,2.0
0,0.0036568654523433672,7.0
0,0.15307008617661294,6.0
0,0.052726325793711594,1.0
0,0.04577267906475554,4.0
0,0.2537048701010359,4.0
0,0.058608105582077,1.0
0,0.08150899862847834,6.0
0,0.02172986757449997,5.0
0,0.02668986173817327,3.0
0,0.1901586349134475,2.0
0,0.10269622881503811,2.0
0,0.29600994673032094,1.0
0,0.03074232695553421,5.0
0,0.04577267906475554,4.0
0,0.07488399780780838,4.0
0,0.027907158644902758,3.0
0,0.03401059056194062,7.0
0,0.08167139915866393,2.0
0,0.3045119625472121,5.0
0,0.06394707933625822,2.0
1,0.6482332632344384,5.0
0,0.184091262101848,3.0
0,0.04708632631927933,4.0
0,0.10656552692725552,4.0
0,0.5769265828691764,3.0
0,0.01049491074202998,6.0
0,0.23855199727283805,4.0
0,0.049471616487663135,4.0
0,0.010636584214230053,6.0
1,0.1627745389330149,4.0
0,0.01909344457969831,5.0
0,0.018421936331008512,7.0
0,0.02008081337248101,6.0
1,0.14952760539473442,2.0
0,0.04405494629697363,1.0
0,0.06382879682113342,2.0
0,0.06394707933625822,2.0
0,0.20187548080115805,5.0
0,0.03292407431115458,1.0
0,0.12548407465252576,7.0
0,0.35037091014588345,6.0
0,0.2699912051055442,3.0
0,0.1649630886374073,6.0
0,0.1674048014055054,2.0
0,0.02361946151418011,5.0
0,0.1415670549391719,6.0
0,0.07697157454756819,5.0
0,0.051596487989202126,7.0
0,0.07510205108646377,2.0
0,0.13296496575513425,6.0
0,0.08695017884274031,7.0
0,0.3093806425345502,4.0
0,0.015514005817316516,6.0
0,0.12845764973240262,7.0
0,0.4581132261903987,1.0
0,0.11099492252582735,4.0
0,0.13067329366961983,5.0
0,0.023352772281608335,5.0
0,0.08523824699924151,4.0
0,0.07987723844768535,7.0
1,0.5438968228002967,6.0
0,0.009973817676127233,7.0
0,0.08725035574640318,4.0
0,0.05454647689321957,5.0
0,0.02798652275509452,3.0
0,0.14210211324558714,2.0
0,0.3664423283061776,5.0
0,0.06306890877906698,2.0
0,0.12150566828761075,3.0
0,0.20200457302874397,7.0
0,0.2121513894593845,1.0
0,0.17138057913775578,1.0
0,0.07855298585711033,3.0
1,0.3823360579781635,1.0
0,0.0428308111185599,3.0
0,0.08449867286102013,3.0
0,0.04488730533063526,3.0
0,0.018473575369860218,6.0
0,0.06827030241827461,2.0
1,0.6295697764160034,7.0
1,0.5883554672779965,6.0
0,0.1216043596024397,3.0
0,0.016867400977500814,6.0
1,0.5186750302455923,6.0
0,0.0500725481102616,1.0
0,0.05280678127128225,7.0
0,0.1376175562131233,6.0
0,0.08785966579235714,3.0
0,0.04618895503446338,6.0
0,0.6041092850077803,7.0
1,0.5223395358579025,2.0
0,0.02710126022383307,7.0
0,0.06504956208671456,5.0
0,0.10951629649081585,1.0
0,0.11642438536368638,1.0
0,0.020482253164353554,6.0
0,0.062141832272363993,4.0
0,0.11248041238693914,3.0
0,0.06321981033003259,1.0
0,0.06394707933625822,2.0
0,0.02909665759777302,7.0
0,0.11843050009328669,4.0
1,0.15436653524542798,2.0
0,0.028250448224149332,3.0
0,0.005964488747926148,7.0
0,0.24961228550057,5.0
0,0.113414075648137,4.0
0,0.08931813632115894,2.0
0,0.06557950530884558,6.0
0,0.022147421063901294,5.0
0,0.044512577085409906,6.0
0,0.06394707933625822,2.0
0,0.08980449234357553,4.0
0,0.011815484583654102,7.0
0,0.029870041395866236,3.0
0,0.06900562768106575,5.0
0,0.07692753925765868,7.0
0,0.06326466516876458,7.0
1,0.5818542753752202,1.0
0,0.03363100588730267,5.0
0,0.09001791387922434,1.0
0,0.08982061666210593,7.0
0,0.023575550018439376,7.0
0,0.01406397323441701,6.0
0,0.13699781603501937,6.0
1,0.4074648406957669,5.0
0,0.32006212183273436,4.0
0,0.09152883689316843,2.0
0,0.04883102578363528,7.0
0,0.18071161970147573,4.0
0,0.09414844058279118,4.0
0,0.07510205108646377,2.0
0,0.11722045584426066,1.0
0,0.32119351542108654,1.0
0,0.21434169357461494,6.0
0,0.01939931714622921,6.0
0,0.08720566918296004,2.0
0,0.048285497617078045,4.0
0,0.09041621915869795,4.0
0,0.1366134387242129,2.0
0,0.1353538579486719,7.0
0,0.06966787159136507,2.0
0,0.07510205108646377,2.0
0,0.027652912413087493,6.0
0,0.03544260592322527,3.0
0,0.37141824711469695,7.0
0,0.04868858465118723,1.0
0,0.42203342590965004,4.0
0,0.07674610046216374,4.0
1,0.1621673474979951,2.0
0,0.048210382554005345,4.0
0,0.06570995353987798,5.0
0,0.06394707933625822,2.0
0,0.0666852383731248,1.0
0,0.13530359899719113,7.0
0,0.11338991857833253,5.0
0,0.14985766564828915,4.0
0,0.12655440338633914,1.0
0,0.1116612572005747,1.0
0,0.22472557807485427,1.0
0,0.04341816611723787,6.0
1,0.04668197573454586,1.0
1,0.1652063418870626,4.0
0,0.27683550213988867,1.0
0,0.13828757521381432,7.0
0,0.07935855860788527,7.0
1,0.35923635311656255,4.0
0,0.13235773690712743,2.0
0,0.08167139915866393,2.0
0,0.11641221035333112,1.0
0,0.0371898324844508,1.0
0,0.04970139989442436,3.0
0,0.07440161758086968,7.0
0,0.09079947604304532,7.0
0,0.1249987847016236,2.0
0,0.022765336109400017,5.0
1,0.3260825103779853,6.0
0,0.11069009014881548,6.0
0,0.06523004331712023,1.0
0,0.113276023047142,7.0
1,0.3499554242781461,3.0
0,0.018940552851504283,7.0
0,0.292195086600875,4.0
1,0.6684484175614247,7.0
0,0.05328354166525635,1.0
1,0.061278844931511055,3.0
1,0.07912382272062056,3.0
0,0.04841949745921001,3.0
0,0.15907202661824582,2.0
0,0.36250164529372403,4.0
0,0.08528910546491492,5.0
0,0.05126227174420068,5.0
0,0.17666292383450352,3.0
0,0.024908035256485838,5.0
0,0.16150833948930762,2.0
0,0.028876101054102262,3.0
0,0.1455326063741398,2.0
1,0.1314216641930666,7.0
0,0.00493646633495462,7.0
0,0.07510205108646377,2.0
0,0.08356157219742792,1.0
0,0.07943083831149322,4.0
0,0.32065208689652724,6.0
0,0.03310954758254415,6.0
0,0.09641445223981557,2.0
0,0.05647136175270047,1.0
0,0.10181069462203197,2.0
0,0.08704836616743349,2.0
0,0.10419089217638597,2.0
0,0.09876474718152096,1.0
0,0.0692537618426744,4.0
0,0.07942120421652034,1.0
0,0.15317133716023257,2.0
0,0.024594674675424314,5.0
0,0.16854498118161315,6.0
0,0.17376705862928307,5.0
0,0.0731799941514662,3.0
0,0.011190227582462813,7.0
0,0.23850508222248004,6.0
0,0.06186128353874783,7.0
0,0.07953522894391812,1.0
0,0.16888020564515535,1.0
0,0.08976429281575983,4.0
0,0.10096904099635515,1.0
0,0.24380826900507765,1.0
0,0.032752628105641925,1.0
0,0.3076363465476063,2.0
0,0.03410614267989603,5.0
0,0.08017100227941786,5.0
0,0.1252721299177976,6.0
0,0.07510205108646377,2.0
0,0.343542365701726,5.0
0,0.04316213048508978,5.0
0,0.008683000510509324,7.0
0,0.29567668957553056,1.0
0,0.07900284401095271,5.0
0,0.051675573087529035,1.0
0,0.0755011634261751,5.0
0,0.14581029315832128,1.0
0,0.009014794354154164,7.0
0,0.06123529902435267,4.0
0,0.15547355583302697,4.0
0,0.1108069892536755,2.0
0,0.10587586924555716,4.0
0,0.10689698317214587,4.0
0,0.03174252250563949,1.0
0,0.034762461516138765,1.0
0,0.03276663442707509,5.0
0,0.09517458268610851,4.0
1,0.026172259997180966,6.0
0,0.04782690912920717,5.0
0,0.038155041315257154,7.0
1,0.38899642986650573,2.0
0,0.03857304897095888,6.0
0,0.06394707933625822,2.0
0,0.09868337238377049,4.0
0,0.14326768214955635,7.0
0,0.06306890877906698,2.0
0,0.017699955952872604,7.0
0,0.08320484874150787,4.0
0,0.09180419680273091,4.0
0,0.12134545024695917,7.0
1,0.45875718636720525,1.0
0,0.1288168495633474,2.0
0,0.05207253438525071,4.0
0,0.06306890877906698,2.0
0,0.014158915191341397,7.0
1,0.09646541005928998,4.0
0,0.19019129011173858,6.0
0,0.03211676826684835,3.0
0,0.11038030490072462,2.0
0,0.056499793919253485,4.0
0,0.006232843939640139,7.0
0,0.09736421466351403,3.0
0,0.02104074414033488,5.0
1,0.2929065420020954,5.0
0,0.034912185400360944,1.0
0,0.07117336792608676,5.0
0,0.032752628105641925,1.0
0,0.17126827697936964,4.0
0,0.0012510555586264043,7.0
0,0.34622133063907373,6.0
0,0.17875652356095426,1.0
1,0.16801695208309506,6.0
0,0.13942411646940575,1.0
0,0.0649864877982834,4.0
0,0.007116286760024003,7.0
0,0.14250461817258203,6.0
0,0.07736380909008005,5.0
0,0.032080221546739444,1.0
0,0.08969103077197962,6.0
1,0.5340987259497285,6.0
0,0.2214186722446427,3.0
0,0.3595320568938398,4.0
0,0.22914611940619195,5.0
0,0.03174252250563949,1.0
0,0.01729710038006256,6.0
0,0.042236198989322384,1.0
0,0.09927165813990733,5.0
0,0.05836392929348971,4.0
0,0.034872602110593495,6.0
0,0.03230048304360251,1.0
0,0.06950738309150822,6.0
0,0.06721218832070502,7.0
0,0.0655246084906654,4.0
0,0.02593344899226794,5.0
0,0.13885328579526887,5.0
0,0.046033017554960864,1.0
0,0.0447672912072888,1.0
0,0.16904262811674306,1.0
0,0.02105148538634753,5.0
1,0.11904797811659996,6.0
0,0.0047931663713477995,7.0
0,0.026894972637336704,5.0
0,0.08256810689509293,7.0
0,0.06499281181026566,6.0
0,0.3075270567120979,2.0
0,0.2291734287838951,6.0
0,0.1108069892536755,2.0
0,0.021677818174256604,5.0
0,0.03060759211219142,7.0
0,0.12041944051353386,4.0
0,0.48722910852039253,2.0
1,0.3169221947602141,1.0
0,0.07110514140601802,6.0
0,0.0527637015932813,3.0
0,0.06583702992138142,3.0
0,0.0236613590580671,5.0
0,0.07222625058851076,1.0
1,0.14129094113356327,3.0
1,0.5518964012959583,4.0
0,0.2825471915294778,1.0
1,0.7636974185455967,7.0
1,0.6010195195503861,6.0
0,0.12784428029169606,7.0
1,0.7252936321870443,1.0
0,0.09675727941445275,4.0
0,0.030918230800875857,6.0
0,0.019336586704652138,6.0
0,0.07028096093262945,7.0
1,0.6599073172971216,1.0
0,0.10883802002125052,4.0
0,0.22357989998104488,5.0
0,0.3952943354497774,6.0
0,0.2511785488078195,4.0
0,0.43415328409026377,4.0
0,0.005303919762533464,7.0
0,0.04286425848661906,1.0
1,0.3232659305098178,6.0
0,0.07737697811558607,1.0
0,0.1376316027043478,4.0
0,0.034950768733252,1.0
0,0.0462348572155845,7.0
0,0.010844502873406695,7.0
0,0.09493753123116731,1.0
0,0.0449847580300299,1.0
0,0.006630787864657513,7.0
0,0.07004416711230417,1.0
0,0.06394707933625822,2.0
0,0.03563834151400598,7.0
0,0.09708462582337829,2.0
0,0.11622456618265996,1.0
0,0.048210382554005345,4.0
1,0.047450756204504035,5.0
0,0.02865881537806484,3.0
0,0.058282191240703794,7.0
0,0.5412757948621999,7.0
0,0.13326662360018507,1.0
0,0.06948759047325882,3.0
0,0.06870991966365216,3.0
0,0.088136705012452,2.0
0,0.4211644203662959,5.0
0,0.19246825638247528,1.0
0,0.03800142167446595,5.0
0,0.010907042401447782,7.0
0,0.043856665414499646,1.0
0,0.08212672108393457,6.0
0,0.10233975023263672,2.0
0,0.039980426378847106,7.0
0,0.1121745456978937,2.0
0,0.14966076461139846,2.0
0,0.03491340503395789,6.0
1,0.136265410965801,5.0
1,0.09293439839596064,4.0
0,0.0357995664607725,3.0
0,0.06382879682113342,2.0
0,0.09711632983988025,2.0
0,0.3624080444500532,5.0
0,0.01840387997000067,6.0
0,0.08741885263003048,4.0
0,0.09586773266709768,1.0
0,0.03655659796443779,5.0
1,0.07121096265957678,5.0
0,0.2889710321246478,3.0
0,0.04908006049918166,7.0
0,0.04212672881012489,7.0
1,0.06299454494700903,1.0
0,0.09058074062443187,4.0
0,0.01829771580782766,7.0
0,0.06455030179499341,4.0
0,0.0642425629357803,7.0
0,0.023601209191587168,5.0
0,0.08869855685803406,5.0
0,0.03272416342918795,5.0
0,0.09258412454765168,3.0
0,0.04595491561671783,7.0
0,0.0007835915941651861,7.0
0,0.09624228967948904,2.0
0,0.052541098832380284,5.0
0,0.6326145568958057,7.0
0,0.064963311829533,7.0
0,0.01494909735913647,6.0
0,0.1956828635065827,6.0
0,0.05649896686245766,7.0
1,0.06778121155712755,1.0
0,0.22365889460595287,5.0
0,0.1354541594187872,2.0
0,0.08814500662803641,4.0
1,0.4532961320955231,2.0
0,0.08030806404692852,4.0
0,0.09860610375364276,4.0
0,0.13896929594522564,2.0
0,0.12336657564260206,3.0
0,0.20856576274523772,2.0
1,0.17792548003276068,3.0
1,0.3146885167468642,3.0
0,0.12508383055628788,2.0
1,0.19784094034733715,1.0
0,0.25455380674664363,6.0
1,0.3359123924721697,7.0
1,0.1824227660811414,5.0
1,0.5827158114804849,4.0
0,0.036141636122632596,1.0
1,0.00433270284988273,7.0
0,0.03641113995067609,5.0
0,0.04611084420994888,1.0
1,0.40338364906163776,4.0
0,0.06939500514189728,4.0
1,0.2898195560448896,1.0
1,0.23997507728190737,4.0
0,0.03583494713949198,5.0
0,0.08921304657571469,2.0
0,0.06811896787725366,4.0
0,0.057477525205673716,4.0
0,0.08727362079697007,4.0
0,0.038387028705369905,5.0
0,0.047832702471758436,3.0
1,0.34631198821257436,6.0
0,0.07849038347668374,2.0
0,0.07510205108646377,2.0
0,0.3095636659142009,5.0
0,0.04442148404584446,6.0
0,0.06306890877906698,2.0
0,0.6225068854548437,1.0
0,0.12326946699620249,4.0
0,0.09000110069143837,2.0
0,0.03700926653002206,5.0
0,0.05063145608747411,1.0
0,0.07129459468741818,2.0
0,0.08167139915866393,2.0
0,0.5370559299010815,5.0
0,0.057736410824616585,3.0
0,0.021374540732192717,6.0
0,0.07048457033896077,1.0
0,0.07090436607133434,6.0
0,0.1067401062040757,5.0
0,0.10626656688962591,6.0
0,0.08842738785293107,2.0
0,0.3257603431921905,6.0
0,0.010887029997414019,7.0
0,0.08704836616743349,2.0
0,0.04571777490484132,6.0
1,0.13509649991888134,2.0
0,0.25704667086178734,5.0
0,0.02754638687244559,3.0
0,0.15203842111674634,4.0
1,0.13553287039175865,3.0
0,0.2777702793402112,2.0
0,0.033797441647605134,5.0
0,0.0568202248842515,7.0
0,0.5737634266813881,7.0
1,0.22166020253962881,7.0
0,0.1827537053832546,1.0
0,0.08339924162813236,3.0
0,0.10930726656731593,7.0
0,0.06667111242920103,3.0
1,0.13672326020480047,4.0
0,0.09655024449897195,5.0
0,0.07415173528772324,3.0
0,0.1967530625279807,7.0
0,0.07075762840943181,5.0
0,0.12231008095411862,4.0
0,0.013797900247588408,6.0
0,0.06466863280104251,5.0
1,0.05836392929348971,4.0
0,0.14504794098347454,6.0
0,0.04467188935420603,7.0
0,0.01821391480164865,6.0
0,0.277045078493119,2.0
0,0.0331138424619997,1.0
0,0.02856910534927499,6.0
0,0.062709304802988,6.0
0,0.19196976258451326,6.0
0,0.04580702400108504,7.0
1,0.5174360791429621,2.0
1,0.05370448633709895,1.0
0,0.16342618871061249,7.0
0,0.07095608849500733,7.0
0,0.13226149959566552,1.0
0,0.026056382717745127,7.0
0,0.015622080530650298,7.0
0,0.05023503989893011,7.0
0,0.2098240072484622,6.0
0,0.10147951434690457,7.0
0,0.2732393517663344,2.0
0,0.14242069590378886,3.0
1,0.2420008290940486,3.0
0,0.2531958024766709,6.0
0,0.30199818484573976,6.0
0,0.07136930417909412,3.0
0,0.176541172285184,4.0
0,0.1726483197814878,1.0
0,0.018959451824706736,6.0
0,0.06019460492844759,1.0
0,0.015851251726399233,6.0
0,0.07879508740422629,7.0
0,0.06394707933625822,2.0
0,0.014947359370992773,6.0
0,0.05973738650555487,7.0
0,0.05103686077115802,3.0
0,0.2986470619448069,5.0
0,0.058613815315424436,1.0
0,0.027377003890561576,3.0
0,0.014722605760840961,6.0
0,0.02920264727220312,5.0
0,0.20016284383165484,5.0
0,0.0920352587497813,2.0
0,0.10437563141457493,2.0
0,0.24522581509638877,4.0
0,0.39301996834991815,1.0
0,0.03932395800111268,6.0
0,0.04366736546908248,5.0
0,0.04226402626241456,1.0
0,0.038637199098072984,7.0
0,0.09365733866430768,7.0
1,0.10560899011397394,4.0
0,0.00643094833661223,7.0
0,0.04577267906475554,4.0
0,0.06306890877906698,2.0
0,0.13137008779688386,5.0
0,0.13896929594522564,2.0
0,0.1053892192397098,7.0
1,0.328910659871555,2.0
0,0.001020770745185641,7.0
1,0.12780069052014364,4.0
0,0.0846062431723037,4.0
0,0.04799251649027909,3.0
0,0.24819609175412685,4.0
0,0.0325176194122443,1.0
0,0.028010106041602114,3.0
0,0.16792836708028736,6.0
1,0.09407639522423852,2.0
0,0.08990964092201228,1.0
0,0.12536186352872988,4.0
0,0.14418502545813533,6.0
0,0.010712572256523807,6.0
0,0.12634297724119625,2.0
0,0.06382879682113342,2.0
0,0.0701747292057738,2.0
0,0.061755218037412095,6.0
0,0.03357932484945809,1.0
1,0.21553487424286846,3.0
0,0.07527100967566792,2.0
0,0.07527100967566792,2.0
1,0.7076453046767694,6.0
0,0.4379429665242156,3.0
0,0.08673363858256071,5.0
0,0.04242264655904317,3.0
0,0.08800569260358101,4.0
0,0.1527944271354871,4.0
0,0.09235564963800764,1.0
0,0.03418316394971113,1.0
0,0.05681332269994827,6.0
0,0.016309877735419292,6.0
0,0.10067820393685113,1.0
0,0.08373686668602985,5.0
0,0.1766540349218334,2.0
0,0.05588993815789339,3.0
0,0.13804539328350957,4.0
1,0.1356922139167587,4.0
0,0.10004566978271848,5.0
0,0.21106396738224012,1.0
0,0.06394707933625822,2.0
0,0.13711848837585916,3.0
0,0.08697633579281726,7.0
0,0.1024145636105254,4.0
0,0.1362240781341859,1.0
0,0.12604211850112734,5.0
0,0.1366134387242129,2.0
0,0.035233665649397436,1.0
0,0.0931819018666683,2.0
0,0.04884680766386995,5.0
0,0.022821849332232375,6.0
1,0.14400098383616583,6.0
0,0.05239359188438434,7.0
0,0.01676839550325781,6.0
0,0.07438792283974277,3.0
0,0.06286683451553116,4.0
0,0.027487531479333808,5.0
0,0.01696308698509418,6.0
0,0.14912427744420192,2.0
0,0.10789433179510949,2.0
0,0.07855846147781742,2.0
0,0.07697581481386846,1.0
0,0.09691920004912952,2.0
0,0.06382879682113342,2.0
0,0.055577489010120745,1.0
0,0.13628059350912694,3.0
0,0.07050128474763928,2.0
0,0.103773515748436,3.0
0,0.04417780521762119,1.0
0,0.048210382554005345,4.0
0,0.062133464915316856,6.0
0,0.07549933689690351,4.0
1,0.3950800387148658,5.0
0,0.19570661590947358,7.0
0,0.23744219522353807,6.0
0,0.12453923408199895,2.0
0,0.031709785517080875,3.0
0,0.016685740125836384,7.0
0,0.030833245189156096,5.0
0,0.049394752011723525,4.0
0,0.08642114045255996,4.0
0,0.05719050991444057,6.0
0,0.027297777967842038,7.0
0,0.03190733834842515,5.0
0,0.4191512880089279,4.0
1,0.5291886224843184,3.0
1,0.0688459881142527,6.0
0,0.30976106094603223,6.0
0,0.09226393567480694,5.0
0,0.05676748954323077,5.0
0,0.16843712355139412,1.0
0,0.24864722047382104,6.0
0,0.06844819658624737,2.0
0,0.06077848785630207,4.0
0,0.04799261111916112,6.0
0,0.04829626895866628,1.0
0,0.050173167852736164,3.0
0,0.1360360934676345,7.0
0,0.02479060909387558,7.0
0,0.12820355549138843,3.0
0,0.16075411033452802,2.0
0,0.06313801434266557,1.0
0,0.11922789222925034,1.0
0,0.06505464508793339,5.0
0,0.08801024081288432,2.0
0,0.109630288868246,6.0
0,0.049394752011723525,4.0
0,0.06500943155763891,3.0
0,0.02614513430191088,5.0
0,0.08250434835606309,2.0
0,0.0336764997889818,6.0
0,0.19341704017414604,2.0
0,0.019285129341731957,7.0
0,0.05852327696960959,3.0
0,0.08240948156581607,6.0
0,0.48796587208366127,2.0
0,0.06855406067591828,4.0
0,0.04547356762662888,1.0
0,0.08704665718164606,6.0
